"1","2","3","4","5","6","7","8","9","10","u","upper","lower"
6,10,6,8,9,12,8,6,8,12,8.5,12.9551393543487,4.04486064565129
8,14,2,9,12,13,16,9,10,12,10.5,18.1331033444246,2.86689665557536
10,11,5,4,8,5,8,10,8,9,7.8,12.4930984789724,3.10690152102757
7,13,8,3,10,12,7,8,7,9,8.4,13.9590950502557,2.84090494974427
12,9,10,7,9,0,9,6,8,5,7.5,13.9841481921512,1.01585180784879
7,9,7,2,7,4,3,10,12,5,6.6,12.8118224200131,0.38817757998687
8,2,4,7,12,4,5,12,6,9,6.9,13.527389631924,0.272610368076031
7,6,3,8,5,3,2,6,8,4,5.2,9.41387338311071,0.986126616889292
9,5,5,6,7,2,9,7,7,8,6.5,10.6577878733769,2.3422121266231
4,1,5,10,5,7,7,6,9,7,6.1,11.1140939139368,1.08590608606323
3,5,8,9,3,7,2,6,5,9,5.7,10.679925925375,0.720074074624983
7,5,3,12,7,4,6,6,6,7,6.3,11.015781542391,1.58421845760901
6,6,5,7,2,5,5,3,4,10,5.3,9.63864494975101,0.961355050248984
14,10,7,9,6,6,5,2,3,10,7.2,14.2849775346621,0.1150224653379
3,5,7,10,8,7,6,5,4,3,5.8,10.2118144415497,1.38818555845028
4,6,8,6,6,10,6,6,4,9,6.5,10.3374644406604,2.66253555933956
8,4,2,5,3,10,7,7,7,8,6.1,11.0282297926222,1.17177020737782
9,7,2,7,3,11,8,6,4,9,6.6,12.2353550612776,0.964644938722434
5,15,4,7,8,6,3,6,7,16,7.7,16.2708767864723,0
10,1,9,5,6,4,9,10,5,6,6.5,12.2885480812453,0.71145191875468
10,8,5,9,7,5,9,1,4,12,7,13.4013331944734,0.598666805526628
5,9,13,9,5,7,5,5,7,3,6.8,12.4806196845063,1.11938031549374
9,10,7,4,3,7,6,4,7,6,6.3,10.638644949751,1.96135505024898
3,12,4,12,5,6,6,4,4,9,6.5,13.0496463008827,0
6,13,6,9,3,6,5,8,10,7,7.3,12.8475656322791,1.75243436772088
7,3,7,10,8,10,8,9,3,9,7.4,12.3927663229472,2.40723367705281
7,6,7,16,5,7,6,7,7,5,7.3,13.5015066269774,1.09849337302261
9,2,3,6,8,4,3,5,8,8,5.6,10.5927663229472,0.607233677052814
5,13,5,11,9,6,7,8,4,5,7.3,13.0737813529013,1.52621864709867
3,4,7,10,6,7,11,4,6,8,6.6,11.6775392115123,1.52246078848775
8,8,4,4,12,8,9,9,7,10,7.9,12.7408429018096,3.05915709819044
2,10,8,7,5,12,3,5,4,12,6.8,13.8849775346621,0
7,7,9,11,3,3,5,3,7,6,6.1,11.3632883679734,0.836711632026566
3,6,3,10,4,3,3,8,5,7,5.2,10.071606625243,0.32839337475704
6,6,5,6,7,6,6,3,5,5,5.5,7.6170419614799,3.3829580385201
8,2,4,8,9,8,6,6,6,4,6.1,10.4778208683722,1.72217913162775
4,4,6,5,6,6,10,7,7,7,6.2,9.63233254022198,2.76766745977802
6,8,8,4,6,5,8,6,11,7,6.9,10.7596465007966,3.04035349920344
3,4,5,11,6,6,11,3,7,5,6.1,11.7542593581201,0.445740641879886
9,7,4,3,12,6,6,3,8,5,6.3,11.8475656322791,0.752434367720879
7,6,6,12,2,6,5,7,6,8,6.5,11.4108768169352,1.58912318306485
5,6,7,6,8,5,3,3,2,4,4.9,8.6474234111216,1.1525765888784
11,5,5,7,7,6,6,2,6,6,6.1,10.4778208683722,1.72217913162775
1,2,8,7,8,9,9,5,3,4,5.6,11.4581817429415,0
4,11,6,3,14,5,9,4,5,10,7.1,14.2836963558695,0
6,4,7,8,6,9,4,2,5,8,5.9,10.1792086495831,1.62079135041692
10,6,8,9,3,12,5,10,8,10,8.1,13.4437714521987,2.75622854780134
7,7,9,11,6,9,6,8,6,7,7.6,10.8272286012064,4.37277139879363
7,6,6,13,7,12,8,11,7,3,8,14.0587640837239,1.94123591627614
6,4,13,7,9,6,8,10,3,12,7.8,14.1879831628526,1.41201683714735
9,6,7,9,7,11,7,10,4,6,7.6,11.7526516294478,3.44734837055219
12,7,10,10,12,7,9,10,2,7,8.6,14.4581817429415,2.74181825705848
6,9,10,11,5,8,4,10,5,11,7.9,13.1632883679734,2.63671163202657
10,11,8,10,5,8,12,6,6,11,8.7,13.5054432099906,3.89455679000943
12,5,7,9,11,5,5,13,7,9,8.3,14.1472420849491,2.45275791505089
9,11,6,7,9,10,6,5,8,7,7.8,11.5870797896708,4.01292021032916
10,11,8,10,10,6,4,7,5,8,7.9,12.5611567472273,3.23884325277274
6,8,9,6,7,14,9,10,10,10,8.9,13.5611567472273,4.23884325277274
8,8,4,11,13,8,14,10,8,11,9.5,15.2143328569484,3.78566714305161
8,10,5,5,8,9,3,9,4,13,7.4,13.4728378868532,1.32716211314677
4,9,6,7,7,8,7,9,5,12,7.4,11.8503463036288,2.94965369637123
8,7,9,5,7,5,9,3,6,7,6.6,10.318838528358,2.88116147164199
2,10,6,10,6,12,11,13,5,7,8.2,15.1018722097703,1.29812779022967
